47900,210.7,7395302,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396141
47400,211.7,7395302,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49900,218.6,7395302,7395416,7395421,7395513,7395517,7395628,7395526,7395651,7396134
50000,177.9,7395302,7395416,7395421,7395631,7395517,7395559,7395628,7395651,7396141
49500,178.9,7395302,7395416,7395421,7395631,7395517,7395559,7395628,7395651,7396134
49400,194.7,7395302,7395416,7395421,7395631,7395517,7395559,7395526,7395651,7396141
48900,195.7,7395302,7395416,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49800,197.5,7395302,7395416,7395421,7395631,7395517,7395628,7395526,7395644,7396134
49000,197.8,7395302,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396141
48500,198.8,7395302,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49600,196.6,7395302,7395416,7395421,7395517,7395559,7395628,7395526,7395644,7396141
49100,197.6,7395302,7395416,7395421,7395517,7395559,7395628,7395526,7395644,7396134
48300,197.9,7395302,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396141
47800,198.9,7395302,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49900,190.9,7395302,7395465,7395414,7395589,7395517,7395628,7395526,7395651,7396134
50000,212.6,7395302,7395465,7395421,7395589,7395513,7395517,7395526,7395651,7396141
49500,213.6,7395302,7395465,7395421,7395589,7395513,7395517,7395526,7395651,7396134
49600,172.9,7395302,7395465,7395421,7395589,7395631,7395517,7395559,7395651,7396141
49100,173.9,7395302,7395465,7395421,7395589,7395631,7395517,7395559,7395651,7396134
50000,175.7,7395302,7395465,7395421,7395589,7395631,7395517,7395628,7395644,7396134
49200,176,7395302,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396141
48700,177,7395302,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49900,191.5,7395302,7395465,7395421,7395589,7395631,7395517,7395526,7395644,7396141
49400,192.5,7395302,7395465,7395421,7395589,7395631,7395517,7395526,7395644,7396134
48600,192.8,7395302,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396141
48100,193.8,7395302,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49800,174.8,7395302,7395465,7395421,7395589,7395517,7395559,7395628,7395644,7396141
49300,175.8,7395302,7395465,7395421,7395589,7395517,7395559,7395628,7395644,7396134
48500,176.1,7395302,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396141
48000,177.1,7395302,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49200,191.6,7395302,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396141
48700,192.6,7395302,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396134
47900,192.9,7395302,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396141
47400,193.9,7395302,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396134
48800,194.7,7395302,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396141
48300,195.7,7395302,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396134
47500,196,7395302,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396141
47000,197,7395302,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49700,194.4,7395302,7395465,7395421,7395589,7395559,7395628,7395526,7395651,7396134
49900,200.8,7395302,7395465,7395421,7395513,7395517,7395559,7395526,7395651,7396134
50000,202.9,7395302,7395465,7395421,7395513,7395517,7395628,7395526,7395651,7396141
49500,203.9,7395302,7395465,7395421,7395513,7395517,7395628,7395526,7395651,7396134
49600,163.2,7395302,7395465,7395421,7395631,7395517,7395559,7395628,7395651,7396141
49100,164.2,7395302,7395465,7395421,7395631,7395517,7395559,7395628,7395651,7396134
49800,179.7,7395302,7395465,7395421,7395631,7395517,7395559,7395526,7395644,7396134
49000,180,7395302,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396141
48500,181,7395302,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49900,181.8,7395302,7395465,7395421,7395631,7395517,7395628,7395526,7395644,7396141
49400,182.8,7395302,7395465,7395421,7395631,7395517,7395628,7395526,7395644,7396134
48600,183.1,7395302,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396141
48100,184.1,7395302,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49200,181.9,7395302,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396141
48700,182.9,7395302,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396134
47900,183.2,7395302,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396141
47400,184.2,7395302,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49600,195.3,7395302,7395414,7395421,7395589,7395631,7395517,7395526,7395651,7396134
50000,177.6,7395302,7395414,7395421,7395589,7395517,7395559,7395628,7395651,7396141
49500,178.6,7395302,7395414,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49400,194.4,7395302,7395414,7395421,7395589,7395517,7395559,7395526,7395651,7396141
48900,195.4,7395302,7395414,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49800,197.2,7395302,7395414,7395421,7395589,7395517,7395628,7395526,7395644,7396134
49000,197.5,7395302,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396141
48500,198.5,7395302,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396134
50000,182.5,7395302,7395414,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49600,185.6,7395302,7395414,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49400,184.7,7395302,7395414,7395421,7395517,7395559,7395628,7395526,7395651,7396141
48900,185.7,7395302,7395414,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49900,216.1,7395308,7395477,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49800,199.4,7395308,7395477,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49700,215.2,7395308,7395477,7395421,7395589,7395517,7395559,7395526,7395651,7396141
49200,216.2,7395308,7395477,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49300,218.3,7395308,7395477,7395421,7395589,7395517,7395628,7395526,7395651,7396141
48800,219.3,7395308,7395477,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49900,206.4,7395308,7395477,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49700,205.5,7395308,7395477,7395421,7395517,7395559,7395628,7395526,7395651,7396141
49200,206.5,7395308,7395477,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49900,210.6,7395308,7395416,7395465,7395589,7395517,7395559,7395526,7395651,7396134
50000,212.7,7395308,7395416,7395465,7395589,7395517,7395628,7395526,7395651,7396141
49500,213.7,7395308,7395416,7395465,7395589,7395517,7395628,7395526,7395651,7396134
49900,200.9,7395308,7395416,7395465,7395517,7395559,7395628,7395526,7395651,7396134
49800,201.3,7395308,7395416,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49700,217.1,7395308,7395416,7395421,7395589,7395631,7395517,7395526,7395651,7396141
49200,218.1,7395308,7395416,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49600,200.4,7395308,7395416,7395421,7395589,7395517,7395559,7395628,7395651,7396141
49100,201.4,7395308,7395416,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49800,216.9,7395308,7395416,7395421,7395589,7395517,7395559,7395526,7395644,7396134
49000,217.2,7395308,7395416,7395421,7395589,7395517,7395559,7395526,7395651,7396141
48500,218.2,7395308,7395416,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49900,219,7395308,7395416,7395421,7395589,7395517,7395628,7395526,7395644,7396141
49400,220,7395308,7395416,7395421,7395589,7395517,7395628,7395526,7395644,7396134
48600,220.3,7395308,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396141
48100,221.3,7395308,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49600,205.3,7395308,7395416,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49700,207.4,7395308,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396141
49200,208.4,7395308,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49800,207.2,7395308,7395416,7395421,7395517,7395559,7395628,7395526,7395644,7396134
49000,207.5,7395308,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396141
48500,208.5,7395308,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49800,183.5,7395308,7395465,7395421,7395589,7395631,7395517,7395559,7395651,7396134
49900,185.6,7395308,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396141
49400,186.6,7395308,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49300,202.4,7395308,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396141
48800,203.4,7395308,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396134
50000,185.4,7395308,7395465,7395421,7395589,7395517,7395559,7395628,7395644,7396134
49200,185.7,7395308,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396141
48700,186.7,7395308,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49900,201.2,7395308,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396141
49400,202.2,7395308,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396134
48600,202.5,7395308,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396141
48100,203.5,7395308,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49500,204.3,7395308,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396141
49000,205.3,7395308,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396134
48200,205.6,7395308,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396141
47700,206.6,7395308,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49800,173.8,7395308,7395465,7395421,7395631,7395517,7395559,7395628,7395651,7396134
49700,189.6,7395308,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396141
49200,190.6,7395308,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49300,192.7,7395308,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396141
48800,193.7,7395308,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49900,191.5,7395308,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396141
49400,192.5,7395308,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396134
48600,192.8,7395308,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396141
48100,193.8,7395308,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49600,205,7395308,7395414,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49700,207.1,7395308,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396141
49200,208.1,7395308,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49600,195.3,7395308,7395414,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49700,220.1,7395326,7395477,7395416,7395589,7395517,7395628,7395526,7395651,7396134
49700,202.3,7395326,7395477,7395465,7395589,7395517,7395559,7395526,7395651,7396134
49800,204.4,7395326,7395477,7395465,7395589,7395517,7395628,7395526,7395651,7396141
49300,205.4,7395326,7395477,7395465,7395589,7395517,7395628,7395526,7395651,7396134
49700,192.6,7395326,7395477,7395465,7395517,7395559,7395628,7395526,7395651,7396134
50000,189.9,7395326,7395477,7395421,7395589,7395631,7395517,7395559,7395651,7396134
49600,193,7395326,7395477,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49500,208.8,7395326,7395477,7395421,7395589,7395631,7395517,7395526,7395651,7396141
49000,209.8,7395326,7395477,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49400,192.1,7395326,7395477,7395421,7395589,7395517,7395559,7395628,7395651,7396141
48900,193.1,7395326,7395477,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49600,208.6,7395326,7395477,7395421,7395589,7395517,7395559,7395526,7395644,7396134
48800,208.9,7395326,7395477,7395421,7395589,7395517,7395559,7395526,7395651,7396141
48300,209.9,7395326,7395477,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49700,210.7,7395326,7395477,7395421,7395589,7395517,7395628,7395526,7395644,7396141
49200,211.7,7395326,7395477,7395421,7395589,7395517,7395628,7395526,7395644,7396134
48400,212,7395326,7395477,7395421,7395589,7395517,7395628,7395526,7395651,7396141
47900,213,7395326,7395477,7395421,7395589,7395517,7395628,7395526,7395651,7396134
50000,180.2,7395326,7395477,7395421,7395631,7395517,7395559,7395628,7395651,7396134
49900,196,7395326,7395477,7395421,7395631,7395517,7395559,7395526,7395651,7396141
49400,197,7395326,7395477,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49500,199.1,7395326,7395477,7395421,7395631,7395517,7395628,7395526,7395651,7396141
49000,200.1,7395326,7395477,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49600,198.9,7395326,7395477,7395421,7395517,7395559,7395628,7395526,7395644,7396134
48800,199.2,7395326,7395477,7395421,7395517,7395559,7395628,7395526,7395651,7396141
48300,200.2,7395326,7395477,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49700,204.2,7395326,7395416,7395465,7395589,7395631,7395517,7395526,7395651,7396134
49600,187.5,7395326,7395416,7395465,7395589,7395517,7395559,7395628,7395651,7396134
49500,203.3,7395326,7395416,7395465,7395589,7395517,7395559,7395526,7395651,7396141
49000,204.3,7395326,7395416,7395465,7395589,7395517,7395559,7395526,7395651,7396134
49900,206.1,7395326,7395416,7395465,7395589,7395517,7395628,7395526,7395644,7396134
49100,206.4,7395326,7395416,7395465,7395589,7395517,7395628,7395526,7395651,7396141
48600,207.4,7395326,7395416,7395465,7395589,7395517,7395628,7395526,7395651,7396134
49700,194.5,7395326,7395416,7395465,7395631,7395517,7395628,7395526,7395651,7396134
49500,193.6,7395326,7395416,7395465,7395517,7395559,7395628,7395526,7395651,7396141
49000,194.6,7395326,7395416,7395465,7395517,7395559,7395628,7395526,7395651,7396134
49700,231.6,7395326,7395416,7395421,7395589,7395513,7395517,7395526,7395651,7396134
49800,190.9,7395326,7395416,7395421,7395589,7395631,7395517,7395559,7395651,7396141
49300,191.9,7395326,7395416,7395421,7395589,7395631,7395517,7395559,7395651,7396134
49400,194,7395326,7395416,7395421,7395589,7395631,7395517,7395628,7395651,7396141
48900,195,7395326,7395416,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49600,210.5,7395326,7395416,7395421,7395589,7395631,7395517,7395526,7395644,7396134
48800,210.8,7395326,7395416,7395421,7395589,7395631,7395517,7395526,7395651,7396141
48300,211.8,7395326,7395416,7395421,7395589,7395631,7395517,7395526,7395651,7396134
50000,192.8,7395326,7395416,7395421,7395589,7395517,7395559,7395628,7395644,7396141
49500,193.8,7395326,7395416,7395421,7395589,7395517,7395559,7395628,7395644,7396134
48700,194.1,7395326,7395416,7395421,7395589,7395517,7395559,7395628,7395651,7396141
48200,195.1,7395326,7395416,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49400,209.6,7395326,7395416,7395421,7395589,7395517,7395559,7395526,7395644,7396141
48900,210.6,7395326,7395416,7395421,7395589,7395517,7395559,7395526,7395644,7396134
48100,210.9,7395326,7395416,7395421,7395589,7395517,7395559,7395526,7395651,7396141
47600,211.9,7395326,7395416,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49000,212.7,7395326,7395416,7395421,7395589,7395517,7395628,7395526,7395644,7396141
48500,213.7,7395326,7395416,7395421,7395589,7395517,7395628,7395526,7395644,7396134
47700,214,7395326,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396141
47200,215,7395326,7395416,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49900,212.4,7395326,7395416,7395421,7395589,7395559,7395628,7395526,7395651,7396134
49700,221.9,7395326,7395416,7395421,7395513,7395517,7395628,7395526,7395651,7396134
49800,181.2,7395326,7395416,7395421,7395631,7395517,7395559,7395628,7395651,7396141
49300,182.2,7395326,7395416,7395421,7395631,7395517,7395559,7395628,7395651,7396134
50000,197.7,7395326,7395416,7395421,7395631,7395517,7395559,7395526,7395644,7396134
49200,198,7395326,7395416,7395421,7395631,7395517,7395559,7395526,7395651,7396141
48700,199,7395326,7395416,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49600,200.8,7395326,7395416,7395421,7395631,7395517,7395628,7395526,7395644,7396134
48800,201.1,7395326,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396141
48300,202.1,7395326,7395416,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49400,199.9,7395326,7395416,7395421,7395517,7395559,7395628,7395526,7395644,7396141
48900,200.9,7395326,7395416,7395421,7395517,7395559,7395628,7395526,7395644,7396134
48100,201.2,7395326,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396141
47600,202.2,7395326,7395416,7395421,7395517,7395559,7395628,7395526,7395651,7396134
49700,194.2,7395326,7395465,7395414,7395589,7395517,7395628,7395526,7395651,7396134
49900,200.1,7395326,7395465,7395421,7395589,7395513,7395517,7395628,7395651,7396134
49800,215.9,7395326,7395465,7395421,7395589,7395513,7395517,7395526,7395651,7396141
49300,216.9,7395326,7395465,7395421,7395589,7395513,7395517,7395526,7395651,7396134
49400,176.2,7395326,7395465,7395421,7395589,7395631,7395517,7395559,7395651,7396141
48900,177.2,7395326,7395465,7395421,7395589,7395631,7395517,7395559,7395651,7396134
49800,179,7395326,7395465,7395421,7395589,7395631,7395517,7395628,7395644,7396134
49000,179.3,7395326,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396141
48500,180.3,7395326,7395465,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49700,194.8,7395326,7395465,7395421,7395589,7395631,7395517,7395526,7395644,7396141
49200,195.8,7395326,7395465,7395421,7395589,7395631,7395517,7395526,7395644,7396134
48400,196.1,7395326,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396141
47900,197.1,7395326,7395465,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49600,178.1,7395326,7395465,7395421,7395589,7395517,7395559,7395628,7395644,7396141
49100,179.1,7395326,7395465,7395421,7395589,7395517,7395559,7395628,7395644,7396134
48300,179.4,7395326,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396141
47800,180.4,7395326,7395465,7395421,7395589,7395517,7395559,7395628,7395651,7396134
49000,194.9,7395326,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396141
48500,195.9,7395326,7395465,7395421,7395589,7395517,7395559,7395526,7395644,7396134
47700,196.2,7395326,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396141
47200,197.2,7395326,7395465,7395421,7395589,7395517,7395559,7395526,7395651,7396134
48600,198,7395326,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396141
48100,199,7395326,7395465,7395421,7395589,7395517,7395628,7395526,7395644,7396134
47300,199.3,7395326,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396141
46800,200.3,7395326,7395465,7395421,7395589,7395517,7395628,7395526,7395651,7396134
50000,196.7,7395326,7395465,7395421,7395589,7395559,7395628,7395526,7395651,7396141
49500,197.7,7395326,7395465,7395421,7395589,7395559,7395628,7395526,7395651,7396134
49700,204.1,7395326,7395465,7395421,7395513,7395517,7395559,7395526,7395651,7396134
49800,206.2,7395326,7395465,7395421,7395513,7395517,7395628,7395526,7395651,7396141
49300,207.2,7395326,7395465,7395421,7395513,7395517,7395628,7395526,7395651,7396134
49400,166.5,7395326,7395465,7395421,7395631,7395517,7395559,7395628,7395651,7396141
48900,167.5,7395326,7395465,7395421,7395631,7395517,7395559,7395628,7395651,7396134
49600,183,7395326,7395465,7395421,7395631,7395517,7395559,7395526,7395644,7396134
48800,183.3,7395326,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396141
48300,184.3,7395326,7395465,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49700,185.1,7395326,7395465,7395421,7395631,7395517,7395628,7395526,7395644,7396141
49200,186.1,7395326,7395465,7395421,7395631,7395517,7395628,7395526,7395644,7396134
48400,186.4,7395326,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396141
47900,187.4,7395326,7395465,7395421,7395631,7395517,7395628,7395526,7395651,7396134
49000,185.2,7395326,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396141
48500,186.2,7395326,7395465,7395421,7395517,7395559,7395628,7395526,7395644,7396134
47700,186.5,7395326,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396141
47200,187.5,7395326,7395465,7395421,7395517,7395559,7395628,7395526,7395651,7396134
50000,181.8,7395326,7395414,7395421,7395589,7395631,7395517,7395628,7395651,7396134
49900,197.6,7395326,7395414,7395421,7395589,7395631,7395517,7395526,7395651,7396141
49400,198.6,7395326,7395414,7395421,7395589,7395631,7395517,7395526,7395651,7396134
49800,180.9,7395326,7395414,7395421,7395589,7395517,7395559,7395628,7395651,7396141
49300,181.9,7395326,7395414,7395421,7395589,7395517,7395559,7395628,7395651,7396134
50000,197.4,7395326,7395414,7395421,7395589,7395517,7395559,7395526,7395644,7396134
49200,197.7,7395326,7395414,7395421,7395589,7395517,7395559,7395526,7395651,7396141
48700,198.7,7395326,7395414,7395421,7395589,7395517,7395559,7395526,7395651,7396134
49600,200.5,7395326,7395414,7395421,7395589,7395517,7395628,7395526,7395644,7396134
48800,200.8,7395326,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396141
48300,201.8,7395326,7395414,7395421,7395589,7395517,7395628,7395526,7395651,7396134
49800,185.8,7395326,7395414,7395421,7395631,7395517,7395559,7395526,7395651,7396134
49900,187.9,7395326,7395414,7395421,7395631,7395517,7395628,7395526,7395651,7396141
49400,188.9,7395326,7395414,7395421,7395631,7395517,7395628,7395526,7395651,7396134
50000,187.7,7395326,7395414,7395421,7395517,7395559,7395628,7395526,7395644,7396134
49200,188,7395326,7395414,7395421,7395517,7395559,7395628,7395526,7395651,7396141
48700,189,7395326,7395414,7395421,7395517,7395559,7395628,7395526,7395651,7396134
